id_renabap,nombre_barrio,departamento,cantidad_viviendas_aproximadas,cantidad_familias_aproximada,superficie_m2,id_energia_electrica,id_calefaccion,id_efluentes_cloacales,id_cocina,id_agua_corriente,id_clasificacion_barrio,id_titulo_propiedad,id_decada_creacion,id_provincia,id_departamento,id_localidad
2460,Colonia Rural Nueva Esperanza,Confluencia,400,440,3171895,3,2,2,1,5,1,1,8,8,211,412
6578,Choconcito,Confluencia,125,138,269457,2,2,2,3,1,1,1,13,8,211,412
2466,Colonia Evita,Confluencia,110,121,60344,2,2,1,1,2,1,1,10,8,211,415
6574,El Jarillal,Confluencia,40,44,331263,8,2,2,1,1,1,1,12,8,211,415
6571,Sin Nombre,Confluencia,21,23,55406,3,2,2,1,1,1,1,11,8,211,415
2463,Los Hijos de La Esperanza,Confluencia,98,108,34022,3,2,1,1,2,1,1,11,8,211,415
2464,Bardas Soleadas,Confluencia,500,550,207991,2,4,1,1,2,1,1,11,8,211,415
2465,Gran Plottier,Confluencia,180,198,36651,2,2,1,1,2,2,1,11,8,211,415
5693,Nuevo Amanecer,Confluencia,120,132,96621,2,2,2,1,3,1,1,12,8,211,413
2479,Nueva España,Confluencia,10,11,2216,2,2,1,2,3,1,1,12,8,211,413
2489,Eluney,Confluencia,400,440,109733,2,2,1,1,3,1,1,11,8,211,413
2437,Costa Barda,Confluencia,12,13,10034,2,4,2,1,3,1,1,11,8,211,413
2439,Vista Hermosa II,Confluencia,224,246,142876,2,2,2,1,2,1,1,11,8,211,413
2490,Ocho de Agosto,Confluencia,84,92,158327,2,2,2,1,2,1,1,11,8,211,413
4812,Bella Vista,Confluencia,395,435,388322,2,2,2,1,2,1,1,11,8,211,413
2454,Nueva España,Confluencia,28,31,32485,3,2,1,1,2,1,1,4,8,211,413
5696,Loteo Social CH,Confluencia,160,176,170407,3,2,2,1,2,1,1,12,8,211,417
6563,Cono de Seguridad,Confluencia,50,55,144312,2,2,1,1,4,1,1,9,8,211,416
2469,Filidei Sur,Confluencia,100,110,375473,3,2,2,1,5,1,1,9,8,211,416
2468,Monte Hermoso,Confluencia,200,220,1691765,3,2,2,1,5,1,1,8,8,211,416
5691,Picada III,Añelo,50,55,101743,9,2,2,1,2,2,1,10,8,216,914
4819,Rivera de las sierras,Añelo,37,41,145456,2,2,2,1,1,1,1,9,8,216,914
6552,La Costa,Añelo,123,135,345273,2,2,2,1,2,1,1,13,8,216,914
4810,La Esperanza,Añelo,40,44,19896,2,4,2,1,5,1,1,12,8,216,913
4818,El Mirador,Añelo,33,36,13501,2,4,2,1,5,1,1,11,8,216,913
4559,Cantera,Lácar,75,83,87932,2,2,4,3,2,2,1,10,8,213,779
3962,La Isla,Lácar,50,55,30200,2,2,2,1,4,2,1,10,8,213,779
3953,Esperanza Arriba,Lácar,33,36,4891,2,2,4,1,4,1,1,12,8,213,779
3961,Ampliación Colonia Maipú,Lácar,61,67,16866,3,2,4,1,2,1,1,11,8,213,779
3952,Parque Sur,Lácar,35,39,7787,2,2,4,1,9,1,1,11,8,213,779
3954,Balcones de La Vega,Lácar,27,30,8380,3,2,2,3,9,1,1,11,8,213,779
3951,Jardines del Parque,Lácar,15,17,2732,3,2,4,1,2,2,1,11,8,213,779
3963,Veintiseis de Abril,Pehuenches,50,55,31836,2,2,2,2,3,1,1,12,8,214,780
6567,Integración La Ampliación,Pehuenches,70,77,48049,2,2,1,1,2,1,1,12,8,214,780
3956,Calle 10 René Favaloro,Pehuenches,31,34,30005,2,2,2,1,2,1,1,12,8,214,780
5699,Sin Nombre,Pehuenches,27,30,143800,8,2,2,3,2,1,1,12,8,214,780
3965,Zona Chacra,Pehuenches,30,33,209022,2,2,2,1,5,1,1,12,8,214,780
3968,Las Bardas,Pehuenches,100,110,285630,2,2,2,1,2,1,1,11,8,214,780
3955,Libertad,Pehuenches,22,24,13369,3,2,2,1,2,1,1,11,8,214,780
3958,Aire Bajo Sección 15,Zapala,14,15,36794,2,2,2,1,2,1,1,12,8,215,781
3960,Bella Vista,Zapala,190,209,511185,4,2,2,1,2,1,1,12,8,215,781
3966,Barrio Unión,Zapala,15,17,61228,2,2,2,1,6,1,1,12,8,215,781
5703,Sin Nombre,Zapala,15,17,19047,6,2,2,1,5,1,1,12,8,215,781
3957,Barditas,Zapala,9,10,4585,3,2,3,1,2,1,1,11,8,215,781
6561,"Sección 15, Pino Azul II",Zapala,100,110,102165,3,2,2,1,6,1,1,11,8,215,781
4811,La Unión de Zapala,Zapala,30,33,81998,6,2,2,1,5,1,1,11,8,215,781
3959,Las Vias,Zapala,17,19,13416,10,2,2,1,2,1,1,9,8,215,781
5702,Islas Malvinas II,Zapala,51,56,94517,9,2,2,3,5,1,1,12,8,215,782
5700,El Hípico,Picún Leufú,40,44,147397,2,2,2,1,2,1,1,12,8,220,988
5701,El Salitral,Picún Leufú,10,11,48845,6,2,2,1,2,1,1,12,8,220,988
5692,El Sauce,Chos Malal,20,22,144884,6,2,2,1,4,1,1,12,8,218,986
6573,La Tortuga,Chos Malal,12,13,22688,2,2,1,1,9,1,1,13,8,218,986
3950,Toscablanca,Huiliches,38,42,7930,2,2,2,1,2,2,1,12,8,212,778
3949,Dos de Abril,Huiliches,18,20,7399,4,2,1,1,2,1,1,11,8,212,778
3969,Quince de Febrero,Huiliches,68,75,14636,2,2,2,1,2,2,1,11,8,212,778
5698,Sin Nombre,Loncopué,20,22,20493,2,2,2,3,2,2,1,12,8,219,987
4886,Intercultural,Aluminé,70,77,46482,3,4,1,1,2,1,1,11,8,217,915
2842,Difunta Correa,Santa Lucía,45,50,18833,3,2,2,1,3,1,1,10,15,285,484
2843,Río San Juan,Santa Lucía,70,77,22063,3,2,2,1,2,1,1,12,15,285,484
2841,Pedro Echagüe,Santa Lucía,280,308,128734,2,3,2,1,2,1,1,10,15,285,483
2840,Villa Veintiseis de Febrero,Santa Lucía,130,143,24319,3,3,1,1,2,1,1,11,15,285,482
4656,Loteo del Valle,Caucete,45,50,19461,2,1,2,1,2,1,1,10,15,286,485
4657,Loteo Tres de Diciembre,Caucete,28,31,12080,2,1,2,1,2,1,1,7,15,286,485
2845,Pozo Los Algarrobos,Caucete,15,17,16805,3,2,2,1,2,1,1,7,15,286,485
4655,Villa Palacios,Caucete,55,61,25911,2,1,2,1,2,1,1,6,15,286,485
2848,Loteo Ferrocarril,Caucete,36,40,38693,2,2,2,1,2,1,1,10,15,286,486
5825,El Candil,Caucete,8,9,11657,3,2,1,1,5,1,1,12,15,286,486
4653,Control Forestal,Caucete,60,66,109953,2,1,2,3,2,1,1,7,15,286,486
5824,Bermejo,Caucete,180,198,774836,3,2,1,3,6,1,1,12,15,286,489
2851,Costa Canal,Caucete,36,40,60841,3,2,2,1,5,1,1,9,15,286,487
4652,Las Talas,Caucete,120,132,162880,2,1,2,3,5,1,1,6,15,286,487
2852,Los Médanos,Caucete,12,13,60677,3,2,2,1,5,1,1,5,15,286,488
5826,Sin Nombre,Caucete,78,86,328851,3,2,1,1,5,1,1,8,15,286,490
2837,Villa Molina,Rivadavia,25,28,13831,3,2,2,1,2,1,1,10,15,284,480
2839,RIM 22,Rivadavia,30,33,3428,2,2,2,1,2,1,1,12,15,284,481
5835,Medalla Milagrosa,Rivadavia,30,33,14313,2,2,2,1,2,1,1,11,15,284,481
2838,La Defensa,Rivadavia,89,98,18280,2,2,2,1,2,2,1,11,15,284,481
5834,Loteo Ferrer,Rivadavia,150,165,142850,3,3,2,1,2,1,1,7,15,284,481
5850,Santa Teresita,Sarmiento,55,61,31280,3,2,2,1,2,1,1,10,15,297,1009
5848,El Codo,Sarmiento,25,28,7647,3,2,2,1,2,1,1,9,15,297,1009
5849,Santa Rosa,Sarmiento,50,55,26125,3,2,2,1,2,1,1,9,15,297,1009
5851,Muro Bustello,Sarmiento,70,77,147959,3,2,2,1,6,1,1,9,15,297,1009
5847,Villa Guell,Sarmiento,100,110,63773,3,2,2,1,2,1,1,7,15,297,1009
5844,San Agustín,Sarmiento,53,58,93378,3,2,2,1,6,1,1,10,15,297,1007
5843,San Cayetano,Sarmiento,50,55,28998,3,2,2,3,6,1,1,9,15,297,1007
5841,Colonia Fiscal Sur,Sarmiento,132,145,367389,3,2,2,1,6,1,1,11,15,297,1006
5840,Calle Mendoza,Sarmiento,100,110,235739,2,2,2,3,6,1,1,11,15,297,1006
5842,Sin Nombre,Sarmiento,40,44,84359,3,2,1,1,5,1,1,11,15,297,1006
5838,Calle Corrientes,Sarmiento,35,39,28955,3,2,2,1,4,1,1,11,15,297,1005
5839,Costa Canal,Sarmiento,100,110,122099,3,3,2,1,4,1,1,6,15,297,1005
5845,Circuito Fiorito,Sarmiento,15,17,42415,3,2,1,1,4,1,1,9,15,297,1008
5846,Barrio Ruta 40,Sarmiento,95,105,539865,3,2,1,1,5,1,1,8,15,297,1008
4660,Villa La Florida,Pocito,100,110,27904,2,2,6,3,2,1,1,10,15,287,493
4659,Villa Pons,Pocito,40,44,65120,2,2,2,3,5,1,1,10,15,287,493
6707,Ferrocarril La Rinconada,Pocito,28,31,11756,3,2,1,1,2,3,1,12,15,287,494
4662,Sin Nombre,Pocito,150,165,152023,2,2,2,1,2,1,1,11,15,287,494
4661,Sin Nombre,Pocito,65,72,44612,2,2,6,1,2,1,1,11,15,287,494
2856,San Expedito,Pocito,55,61,23412,3,2,2,1,2,1,1,11,15,287,492
2854,Alfonso XIII,Pocito,280,308,285015,2,2,2,1,2,1,1,8,15,287,491
5820,Callejón Nieva,Angaco,16,18,34433,2,2,1,1,6,1,1,10,15,293,1000
6705,Ferrocarril,Angaco,8,9,12034,3,2,2,1,2,3,1,12,15,293,1001
5811,Beretta,25 de mayo,18,20,31711,3,2,1,1,6,1,1,10,15,291,905
5812,Calle 11,25 de mayo,17,19,59506,3,2,1,3,6,1,1,11,15,291,905
5813,Padre Nazareno Sinigaglia,25 de mayo,150,165,150948,3,2,1,3,6,1,1,11,15,291,905
4654,Calle 21,25 de mayo,15,17,11255,2,1,2,3,5,1,1,10,15,291,903
5817,Algarrobo Verde,25 de mayo,60,66,47160,3,4,2,1,6,1,1,12,15,291,903
5816,Pasaje Cejas,25 de mayo,45,50,44115,3,2,1,1,6,1,1,7,15,291,903
5815,Villa Cariño,25 de mayo,50,55,115872,3,2,2,1,6,1,1,7,15,291,903
5809,Loteo Constitución,25 de mayo,66,73,134319,3,2,1,3,6,1,1,12,15,291,904
5810,Costa Canal,25 de mayo,20,22,75556,3,2,2,3,2,1,1,11,15,291,904
5814,El Tango,25 de mayo,116,128,232810,3,2,2,1,4,1,1,4,15,291,906
5836,Tiro Federal,San Martín,18,20,3965,2,2,2,1,5,1,1,10,15,296,1004
5837,Dos Canales,San Martín,15,17,9021,2,2,2,1,5,1,1,9,15,296,1004
5853,Costanera,Valle Fértil,150,165,73732,3,3,1,1,2,1,1,12,15,298,1010
2835,Malvinas II,Chimbas,60,66,18336,2,2,2,1,2,1,1,12,15,283,479
2858,Fe y Esperanza,Chimbas,23,25,13399,3,3,2,1,2,1,1,11,15,283,479
5827,Comunidad Boliviana,Chimbas,25,28,107561,2,2,2,1,2,1,1,11,15,283,479
2859,Loteo 13 de Mayo,Chimbas,40,44,11156,3,2,2,1,6,1,1,11,15,283,479
4658,El Norte,Ullum,10,11,22723,2,2,2,3,2,1,1,12,15,289,877
4257,Villa Del Lago,Ullum,130,143,128396,2,2,2,1,2,1,1,11,15,289,877
4259,Villa Santa Rosa,Ullum,90,99,80361,3,2,2,1,2,1,1,11,15,289,877
4260,Loteo Municipal,Ullum,125,138,56387,3,2,2,1,2,1,1,11,15,289,877
5852,Comunidad Medalla Milagrosa,Ullum,10,11,4421,3,2,2,1,2,2,1,9,15,289,878
6704,Canal Campos Barros,Zonda,30,33,10954,2,2,2,1,5,1,1,12,15,299,1057
6706,La Curva,Zonda,12,13,4244,2,2,2,1,5,1,1,12,15,299,1057
5822,Alto Verde,Calingasta,20,22,22121,3,4,2,1,5,1,1,12,15,294,1002
5823,Costanera Sur,Calingasta,10,11,32110,3,2,1,1,6,1,1,11,15,294,1002
5821,Aniceto Tinto,Calingasta,12,13,25326,3,2,1,1,5,1,1,11,15,294,1002
2863,Santa Bárbara,Capital,40,44,3531,2,3,2,1,2,2,1,12,15,288,495
5818,Altos de Albardón,Albardón,120,132,104743,3,2,1,1,6,1,1,11,15,292,998
5819,Sin Nombre,Albardón,10,11,33046,3,2,1,1,6,1,1,11,15,292,999
5833,Villa Colonia Sarmiento,Rawson,64,70,69930,3,2,2,1,4,1,1,11,15,290,879
4261,Villa La Esperanza,Rawson,25,28,3272,2,2,2,1,5,1,1,11,15,290,879
5830,Villa Navidad,Rawson,30,33,33032,3,2,2,1,2,1,1,7,15,290,879
5829,Comunidad Esperanza Medanera,Rawson,32,35,25776,3,2,2,1,4,1,1,5,15,290,879
5832,Cristo Pobre,Rawson,100,110,129468,3,2,2,1,1,1,1,8,15,290,879
5831,El Surgente,Rawson,55,61,57762,3,2,2,1,4,1,1,8,15,290,879
5828,La Costanera,Jáchal,50,55,49346,3,2,2,1,2,1,1,7,15,295,1003
2827,Estrella del Sur,Juan Martín de Pueyrredón,23,25,9047,2,3,3,1,3,1,1,10,14,278,477
2821,Santa Rita Anexo,Juan Martín de Pueyrredón,20,22,6252,2,2,2,1,2,1,1,10,14,278,477
5860,Tibiletti,Juan Martín de Pueyrredón,12,13,13552,2,2,1,1,2,1,1,12,14,278,477
2824,República,Juan Martín de Pueyrredón,1200,1320,1222794,2,2,2,1,2,1,1,12,14,278,477
6708,Quinto Centenario,Juan Martín de Pueyrredón,12,13,6464,9,4,2,1,2,1,1,12,14,278,477
2819,Pescadores,Juan Martín de Pueyrredón,25,28,35150,3,2,3,1,6,1,1,12,14,278,477
2833,La Vecindad,Juan Martín de Pueyrredón,60,66,30796,4,2,2,1,2,1,1,11,14,278,477
2825,Quinto Centenario,Juan Martín de Pueyrredón,110,121,46393,3,2,3,1,6,1,1,11,14,278,477
2822,Predio Ferrocarril,Juan Martín de Pueyrredón,23,25,36224,2,2,2,1,2,1,1,9,14,278,477
2818,Nueve de Julio,Juan Martín de Pueyrredón,242,266,194621,3,2,2,1,2,1,1,9,14,278,477
2826,La Merced,Juan Martín de Pueyrredón,8,9,4606,4,2,2,1,2,1,1,9,14,278,477
2820,Aeroferro,Juan Martín de Pueyrredón,110,121,25174,3,3,4,1,2,2,1,9,14,278,477
2832,Los Vagones,Juan Martín de Pueyrredón,40,44,8540,2,6,2,2,6,2,1,8,14,278,477
2834,Sin Nombre,Juan Martín de Pueyrredón,30,33,15032,2,4,2,1,2,1,1,10,14,278,478
2828,Las Vegas,Juan Martín de Pueyrredón,30,33,40598,3,2,2,1,2,1,1,11,14,278,478
2829,Costa del Río,Juan Martín de Pueyrredón,20,22,35560,2,2,2,1,2,1,1,9,14,278,478
2831,El Bajo,Juan Martín de Pueyrredón,30,33,22313,2,2,2,1,2,1,1,7,14,278,478
2830,Eva Perón 2 Anexo,General Pedernera,550,605,241307,2,3,4,1,2,1,1,10,14,277,476
2814,Güemes,General Pedernera,150,165,214848,2,2,4,1,2,1,1,10,14,277,476
2817,Ciudad Jardín II,General Pedernera,175,193,249042,3,2,2,1,2,1,1,11,14,277,476
2813,San José,General Pedernera,520,572,449365,2,2,2,1,3,1,1,9,14,277,476
2816,Ciudad Jardín I,General Pedernera,240,264,367292,3,2,2,1,2,1,1,9,14,277,476
2812,Sin Nombre,General Pedernera,40,44,30978,2,4,2,1,2,1,1,9,14,277,476
6709,Santa Teresita,General Pedernera,30,33,42599,2,4,2,1,2,1,1,13,14,277,476
5861,El Pantanillo,Junín,50,55,78270,2,2,1,3,2,1,1,12,14,282,1015
5862,Los Alisos,Junín,10,11,48006,3,2,2,3,4,1,1,11,14,282,1015
5857,Jardín,Chacabuco,23,25,36115,3,2,2,1,6,1,1,11,14,280,1012
5858,Sur,Gobernador Dupuy,130,143,326499,3,2,2,1,6,1,1,11,14,281,1013
5859,Bajada Nueva,Gobernador Dupuy,25,28,105917,3,2,1,3,6,1,1,8,14,281,1014
5856,El Triángulo,Ayacucho,50,55,41758,3,2,6,1,6,1,1,11,14,279,1011
5854,Plaza Vieja,Ayacucho,10,11,13839,3,2,1,1,6,1,1,9,14,279,1011
5855,Matadero Viejo,Ayacucho,40,44,50866,3,2,1,1,6,1,1,8,14,279,1011
3582,Extensión Máximo Abasolo,Escalante,85,94,48074,2,2,1,1,2,1,1,10,22,363,670
3559,Extensión Stella Maris,Escalante,20,22,6032,2,3,2,1,2,1,1,12,22,363,670
5120,Manantial Rosales,Escalante,224,246,448119,10,3,2,1,2,1,1,12,22,363,670
3548,Cancha Belgrano,Escalante,100,110,53602,3,2,2,1,2,1,1,12,22,363,670
5114,Kilómetro 18,Escalante,101,111,778676,3,4,2,1,2,1,1,12,22,363,670
3569,Extensión del Ameghino Nuevo,Escalante,110,121,73035,3,2,4,1,2,2,1,12,22,363,670
3576,San Cayetano,Escalante,20,22,4852,3,2,2,1,3,1,1,11,22,363,670
3571,San Cayetano,Escalante,60,66,38098,2,2,1,1,2,1,1,11,22,363,670
3575,Don Bosco Kilómetro 8,Escalante,35,39,75449,2,2,1,1,2,1,1,11,22,363,670
3583,Extensión Máximo Abasolo II,Escalante,94,103,44222,2,2,1,1,2,1,1,11,22,363,670
4467,Extensión Quinta Standard Norte,Escalante,10,11,8131,2,2,1,1,2,1,1,11,22,363,670
5115,Extensión Abel Amaya,Escalante,30,33,24814,3,2,1,1,2,1,1,11,22,363,670
5118,Sismográfica Extensión Baja,Escalante,50,55,16877,3,2,1,1,2,1,1,11,22,363,670
3570,Cordón Forestal,Escalante,45,50,18594,2,3,2,1,2,1,1,11,22,363,670
3564,Standard Norte,Escalante,1080,1188,371336,2,2,2,1,2,1,1,11,22,363,670
3568,Extensión Sismográfica,Escalante,80,88,56754,2,2,2,1,2,1,1,11,22,363,670
5119,Laprida,Escalante,36,40,22165,3,2,2,1,2,1,1,11,22,363,670
3546,Extensión Cerro Solo,Escalante,150,165,31541,10,2,2,1,2,1,1,11,22,363,670
3580,Máximo Abasolo,Escalante,27,30,12503,2,4,2,1,2,1,1,11,22,363,670
3574,Triángulo del Maracaná,Escalante,21,23,2893,9,4,2,1,2,1,1,11,22,363,670
3563,Abel Amaya,Escalante,80,88,20121,5,3,4,1,2,1,1,11,22,363,670
3581,Máximo Abasolo II,Escalante,28,31,8730,2,4,4,1,2,1,1,11,22,363,670
3573,San Martín,Escalante,88,97,69398,9,4,4,1,2,1,1,11,22,363,670
3577,Cooperativa San Jorge,Escalante,17,19,4878,2,3,2,3,2,1,1,11,22,363,670
5116,La Floresta,Escalante,175,193,77331,2,6,4,2,2,1,1,11,22,363,670
3579,Extensión Eva Perón,Escalante,23,25,10399,2,7,1,5,2,1,1,11,22,363,670
6161,Caballeriza,Escalante,25,28,8552,3,7,4,5,2,1,1,11,22,363,670
3565,Zona Granja Faro,Escalante,140,154,1125974,2,2,2,1,5,1,1,11,22,363,670
5117,Franja Forestal Cerro de la Cruz,Escalante,150,165,555139,3,2,2,1,5,1,1,11,22,363,670
3578,Eva Perón,Escalante,80,88,90670,2,7,3,5,3,2,1,11,22,363,670
3562,Las Flores,Escalante,70,77,28885,2,3,2,1,2,2,1,11,22,363,670
5121,Jorge Newbery,Escalante,400,440,87690,2,3,2,1,2,2,1,11,22,363,670
3547,Isidro Quiroga,Escalante,133,146,50570,2,2,2,1,2,2,1,11,22,363,670
3558,Extensión Stella Maris II,Escalante,43,47,11114,2,2,2,1,2,2,1,11,22,363,670
3567,Moure,Escalante,215,237,50655,2,2,2,1,2,2,1,11,22,363,670
3572,El Cerrito,Escalante,250,275,57887,2,2,2,1,2,2,1,11,22,363,670
3560,Las Américas,Escalante,500,550,155547,3,2,2,1,2,2,1,11,22,363,670
3561,Pietrobelli,Escalante,230,253,74014,2,7,5,5,2,2,1,7,22,363,670
3549,Stella Maris,Escalante,22,24,14152,2,3,6,1,2,2,1,6,22,363,670
3544,Las Bardas II,Biedma,30,33,371058,6,2,2,1,2,1,1,10,22,362,669
6791,San Miguel,Biedma,80,88,35726,2,2,1,1,2,1,1,12,22,362,669
5961,Progreso,Biedma,230,253,103916,2,2,2,3,2,1,1,12,22,362,669
5960,Malvinas,Biedma,550,605,212660,2,2,2,5,2,1,1,12,22,362,669
3542,Pte. Juan Domingo Perón,Biedma,600,660,460733,2,3,2,1,2,1,1,11,22,362,669
3553,Nueva Chubut,Biedma,230,253,502014,2,2,2,1,2,1,1,11,22,362,669
3545,Terrenos de La Chanchería,Biedma,200,220,1597544,2,2,2,3,2,1,1,11,22,362,669
3541,El Poligono,Biedma,220,242,794639,6,2,2,1,5,1,1,11,22,362,669
5959,Loma Blanca,Biedma,80,88,16243,2,2,4,1,2,2,1,9,22,362,669
6792,Günün a Küna,Gaiman,65,72,72122,3,2,2,1,8,1,1,10,22,367,1032
5962,La Loma,Gaiman,10,11,6997,3,2,2,1,2,1,1,12,22,367,1031
4684,Eco Aldea,Cushamen,40,44,67930,3,2,2,1,1,1,1,12,22,366,908
6060,Alejandro Gutiérrez,Cushamen,8,9,9594,2,2,2,1,2,1,1,12,22,366,908
4877,Altos de Radal,Cushamen,35,39,253116,2,2,2,1,5,1,1,12,22,366,908
4879,Arroyo Golondrina,Cushamen,18,20,21751,2,2,1,1,9,1,1,12,22,366,908
4880,Treinta de Noviembre,Cushamen,18,20,32363,2,2,2,3,9,1,1,12,22,366,908
6059,Isla Norte,Cushamen,20,22,31948,2,2,2,3,9,1,1,12,22,366,908
4683,Parcela 26,Cushamen,80,88,523372,6,2,2,3,1,1,1,11,22,366,908
4878,Diecisiete de Agosto,Cushamen,50,55,24697,2,2,1,1,2,1,1,11,22,366,908
4881,Callejón de Vera,Cushamen,11,12,185593,6,2,2,1,2,1,1,11,22,366,908
6054,Bosques al Sur,Cushamen,33,36,72329,6,2,2,3,5,1,1,13,22,366,908
6061,Currumahuida Norte,Cushamen,9,10,19007,9,2,1,3,2,1,1,2,22,366,908
4876,Obrero,Cushamen,47,52,78173,2,2,1,3,1,1,1,12,22,366,909
6062,Arroyo Seco,Cushamen,40,44,38337,2,2,1,3,1,1,1,12,22,366,909
6058,Currumahuida Oeste,Cushamen,8,9,13137,9,2,1,3,2,1,1,12,22,366,910
6055,Catarata Norte,Cushamen,20,22,61162,2,2,1,3,9,1,1,11,22,366,910
4882,Badén,Futaleufú,50,55,60964,9,2,2,1,3,1,1,12,22,364,671
4884,Cañadón de Borquez,Futaleufú,30,33,19427,3,2,2,1,2,1,1,12,22,364,671
6057,Matadero,Futaleufú,35,39,50783,2,2,2,3,2,1,1,12,22,364,671
3584,La Esperanza,Futaleufú,38,42,21952,2,2,2,1,2,2,1,12,22,364,671
4883,Ceferino Namuncurá,Futaleufú,70,77,128026,3,2,2,1,7,1,1,11,22,364,671
4885,Costanera,Futaleufú,15,17,7841,2,2,2,1,2,1,1,12,22,364,672
6056,Trece lotes,Futaleufú,15,17,5251,2,2,1,3,2,1,1,12,22,364,672
4639,UOCRA,Sarmiento,53,58,47296,2,2,2,3,3,1,1,12,22,365,900
3537,Ahoni Ken + Barrio Dos de Agosto,Rawson,60,66,34763,2,2,1,1,2,1,1,12,22,361,668
3533,Moreira III,Rawson,60,66,16935,2,3,2,1,2,1,1,12,22,361,668
3536,Ampliación Canal,Rawson,10,11,33676,2,2,2,1,2,1,1,12,22,361,668
3538,Moreira IV,Rawson,400,440,211056,2,2,2,1,2,1,1,12,22,361,668
6790,Costanera,Rawson,50,55,320555,2,2,2,1,2,1,1,12,22,361,668
3535,Ampliación Barrio Norte,Rawson,600,660,63597,3,2,3,1,3,1,1,11,22,361,668
3534,Ampliación Primera Junta,Rawson,240,264,80407,2,2,2,1,2,1,1,11,22,361,668
3530,Loteo Social,Rawson,37,41,58244,2,2,2,1,2,1,1,12,22,361,667
3531,Chacra 8,Rawson,84,92,118866,2,2,2,1,2,1,1,12,22,361,667
3540,IAC,Rawson,60,66,1095165,3,2,2,1,3,1,1,11,22,361,667
2559,El Campito,Comuna 4,20,22,3223,2,3,2,1,2,1,1,10,10,229,436
2557,El Pueblito,Comuna 4,90,99,3890,2,3,2,1,2,1,1,11,10,229,436
4471,Matanza y Ferre,Comuna 4,20,22,1574,3,3,1,1,2,1,1,9,10,229,436
2565,Agustín de Vedia,Comuna 4,15,17,1774,3,3,2,1,2,1,1,4,10,229,436
2562,Puente Barracas,Comuna 4,50,55,1009,2,4,5,1,2,2,1,10,10,229,435
4251,La Rotonda,Comuna 4,8,9,625,2,3,4,1,2,1,1,12,10,229,435
2558,Villa 26,Comuna 4,8,9,2501,2,4,5,1,2,1,1,11,10,229,435
2566,Agustín Magaldi,Comuna 4,60,66,2690,4,3,1,1,2,2,1,11,10,229,435
4470,Pedro de Mendoza y Villarino,Comuna 4,13,14,1420,3,3,4,1,2,2,1,11,10,229,435
2563,Luján 2364,Comuna 4,70,77,4530,3,4,5,1,2,2,1,9,10,229,435
2570,Villa 21-24,Comuna 4,8000,8800,721517,2,3,3,1,2,2,1,7,10,229,435
2554,Zavaleta,Comuna 4,1000,1100,66439,3,3,5,1,2,2,1,7,10,229,435
4941,Zanchetti,Comuna 4,20,22,1999,2,4,6,1,2,2,1,10,10,229,437
4942,El Pescadito,Comuna 4,22,24,700,2,4,6,1,2,2,1,10,10,229,437
6088,Sin Nombre,Comuna 4,10,11,389,2,3,3,1,6,2,1,10,10,229,437
4472,La Esquina,Comuna 4,8,9,441,2,3,2,1,2,2,1,9,10,229,437
2564,Lamadrid,Comuna 4,70,77,19919,2,3,3,1,2,2,1,9,10,229,437
4634,Playón de Caballito,Comuna 6,50,55,12209,2,2,2,1,2,1,1,10,10,235,899
2597,Ramón Carillo,Comuna 8,500,550,108818,2,3,5,1,2,1,1,10,10,231,440
4636,La Veredita,Comuna 8,175,193,7530,2,5,2,1,5,1,1,11,10,231,440
2587,Los Pinos,Comuna 8,600,660,9667,4,3,3,1,2,2,1,11,10,231,440
2582,La Esperanza,Comuna 8,300,330,12462,2,2,4,1,2,2,1,11,10,231,440
2586,Fátima,Comuna 8,4000,4400,165261,4,3,5,1,2,2,1,9,10,231,440
2581,Los Piletones,Comuna 8,3000,3300,63840,2,4,5,1,2,2,1,9,10,231,440
2580,Calacita,Comuna 8,200,220,17962,2,3,5,1,6,2,1,9,10,231,440
2593,Bermejo,Comuna 8,350,385,14538,2,3,3,1,2,2,1,10,10,231,439
2588,María Auxiliadora,Comuna 8,500,550,12058,2,3,3,1,2,2,1,12,10,231,439
2585,Scapino,Comuna 8,600,660,19424,2,3,2,1,2,2,1,11,10,231,439
2578,Obrero,Comuna 8,120,132,7605,2,3,3,1,2,2,1,11,10,231,439
4294,Santander,Comuna 8,600,660,24283,2,3,5,1,2,2,1,11,10,231,439
2579,Inta,Comuna 8,1500,1650,85299,2,3,4,1,2,2,1,7,10,231,439
2583,Villa 15,Comuna 8,6000,6600,292406,2,3,4,1,2,2,1,7,10,231,439
2592,Villa 20,Comuna 8,12500,13750,366630,2,3,5,1,2,2,1,5,10,231,439
2584,Pirelli,Comuna 8,50,55,3865,2,4,5,1,2,2,1,5,10,231,439
2595,NHT del Trabajo,Comuna 8,450,495,47534,2,3,3,1,2,1,1,8,10,231,439
2594,Emáus,Comuna 8,36,40,5750,2,3,3,1,2,1,1,6,10,231,441
2602,Playón de Chacarita,Comuna 15,850,935,25294,2,3,1,1,2,2,1,10,10,233,443
2604,Jorge Newbery,Comuna 15,20,22,1586,2,3,4,1,2,1,1,11,10,233,443
2603,La Carbonilla,Comuna 15,600,660,50005,2,2,3,1,2,2,1,10,10,233,444
2598,Lacarra,Comuna 9,20,22,2147,2,2,1,1,2,1,1,11,10,232,442
